ID,Response
ID_ZPMABNVX,0.11944741762697689
ID_WFE91NAA,0.13813986344876955
ID_JV11RBRK,0.04441569112078295
ID_6B7SVKY9,0.4113710201113137
ID_GOVUZ545,0.13666875406116066
ID_A3SFW973,0.06030119023764407
ID_HERGG0GD,0.02871281173941825
ID_S36UV4BY,0.023153305382117385
ID_9E10P1ZZ,0.045745954140414526
ID_2840OCS5,0.01978169158590115
ID_JCTOSHNK,0.18472341422211513
ID_9LLVM41O,0.17777237474430513
ID_TDCG3QVS,0.03922901583042822
ID_2RE3UL3M,0.4146265365138331
ID_62X1U1Q9,0.041881839885886306
ID_79N73FHZ,0.051740516327672334
ID_CUSB2F0K,0.188477883357557
ID_9EAC9BLH,0.41152691497993166
ID_KQNSDF1S,0.036887602960965986
ID_30PH2BQB,0.05139864852603954
ID_1ROZENIZ,0.3183178666301923
ID_14DP6I2K,0.1584937199283678
ID_YBNSBULG,0.17204701712219522
ID_EN6J3AN0,0.7158955737594617
ID_YLNY205A,0.08869516331500768
ID_JN69O071,0.46275710349522625
ID_HMQNRSKW,0.046081374219009666
ID_94W19YVD,0.5187965792765851
ID_3QFCADD4,0.16178491862191263
ID_7SQGAJEV,0.039705893698761145
ID_ORL3J2MS,0.1727288018944862
ID_ZZP16F3C,0.08523497945141209
ID_F1OA5IFK,0.08756991744292812
ID_88ZZH3F8,0.029536632119544222
ID_ECUNIT20,0.7501396197301942
ID_BSF2BAKD,0.05607678729248075
ID_2VMFU08P,0.8090069376072679
ID_F49IFMQZ,0.04145275538234982
ID_S86IE9EC,0.09368141103408145
ID_LXLOIXGQ,0.08276582621483752
ID_QCJ01BWI,0.03676381698172422
ID_MOW0IJ2P,0.05453105458015758
ID_YP1AKCV3,0.081546013076584
ID_KVSACQLG,0.44055558613526696
ID_11N5AFNU,0.03288494624374716
ID_IQZYXI8F,0.10467733786064384
ID_36930STY,0.06686207510168403
ID_D89BUNFW,0.026393691990094937
ID_7BGL0ZAA,0.3505818184767605
ID_F1GDNP7N,0.07912181508526024
ID_Q2XRKOZL,0.01772247039196522
ID_BHN7VSWC,0.12873399593427917
ID_8429NU7K,0.5185949552008025
ID_I2DHJB1L,0.18171723327622266
ID_WKHK4001,0.025148472758992305
ID_5OBUZA1O,0.05985173029365589
ID_41LLBNJQ,0.031073566180267548
ID_KEOWXCCD,0.08302517031208292
ID_0KMNSZWV,0.042817571587474394
ID_UTLEFRXM,0.0902449837103591
ID_16MG7LYH,0.11214336935633873
ID_H24QJ2Q8,0.08840799649740441
ID_NBFRZBCE,0.053824316618887924
ID_XGLL6MQE,0.3999680913459332
ID_3JEDHRBP,0.029173835820091767
ID_DYG2GME5,0.5480576078845533
ID_D0KRDI51,0.25650061678287983
ID_LK6SIOEA,0.059272470391662474
ID_XPY9XDOP,0.035453788129885845
ID_2OTU72O6,0.010723252252692836
ID_KKL65T9F,0.09829543204263189
ID_C6TEGBKE,0.41097819922279866
ID_HW88QYQD,0.16517987938395023
ID_XWQRU9C4,0.012811006583627736
ID_QNQTI39I,0.028078411392559587
ID_LAGANIA8,0.5660624799928132
ID_SU9D6TMM,0.35037846193917893
ID_XZW6L3AQ,0.6892252784003059
ID_F1R1CDPL,0.09361396220895975
ID_SETTONXG,0.1943312994935207
ID_4FVVBY60,0.034999349321282146
ID_FSH3NSNE,0.19758903952015988
ID_MFK6E740,0.26311285877719315
ID_5JNNZ41M,0.02179071784685176
ID_FA3WWG6M,0.08926205451928292
ID_RUNUFFBD,0.08282590337613648
ID_QS6BK27S,0.03289813980414848
ID_M03QVVEJ,0.07013695556824379
ID_IYPIVY3M,0.07587839339994773
ID_ZQIN3XSK,0.04277870658289304
ID_C14G9DKZ,0.22282543059824456
ID_9I5N02TF,0.06954885061404073
ID_GOX7KLAY,0.049019456625893104
ID_UKIXMSOI,0.02567810229624402
ID_TQVUT0WV,0.02256137003774906
ID_MFF0OK76,0.27171212102326286
ID_I41JGE4L,0.15839710460204312
ID_MMMFQO70,0.03957068450520626
ID_QRQFCVY9,0.027541412782170684
ID_TZC3FVBF,0.10648403268819219
ID_4ZIJKL1Y,0.04035237903393459
ID_Z5PT2QQY,0.04019988275699637
ID_62KUVGO0,0.04014149956644864
ID_5EF89O6L,0.05866482509401166
ID_L1TNRLJV,0.01950919557765788
ID_88QP2O5S,0.06534771293217284
ID_RBIF9TW2,0.14881098543645543
ID_1R72D2C3,0.07183008829778167
ID_WPW63DHM,0.056430194650100914
ID_E0E4PSGZ,0.04180249046143705
ID_ZIOSHJQJ,0.020593276189375544
ID_S1VCN5D3,0.32325451138019856
ID_4THPGSRW,0.061519508896288044
ID_S5PA7FN5,0.04001648452458613
ID_QQIV3TL3,0.08034686238318015
ID_FKVOYNMX,0.14247135260734659
ID_HXJPIFTP,0.08758737410106934
ID_0TXHED0N,0.2877384831177285
ID_7NPIVZVQ,0.08713593859014562
ID_7GCYQMR2,0.028064387955327175
ID_XA03Q6JP,0.7524100992438034
ID_31UN0V2R,0.04368309069323742
ID_MMUKWN8H,0.33614425145352106
ID_UCHFK8QY,0.013129097757760184
ID_UOXI4R5B,0.0202797659528244
ID_SO4BANZR,0.015263290065415876
ID_5K4VR5G4,0.060886894544752324
ID_D4KM8GV0,0.04451113658117398
ID_J67W7AMR,0.022629760725044572
ID_WLE6O2Q5,0.024036413983034598
ID_OOT2KY77,0.038340267239008505
ID_7JSRFTSE,0.04904768770892742
ID_9H9CZHED,0.24888615372331407
ID_PAGZAXSJ,0.04066694472434377
ID_EQCF2IKR,0.05373213261705949
ID_0OCNOPRY,0.05604635313668216
ID_XQJP6QHV,0.10861555566223707
ID_7MZRIGE3,0.017717341086759476
ID_FCHZUYZD,0.07649458469224674
ID_W5C52PY7,0.02081657972458472
ID_O4IODBMP,0.057608818227107235
ID_FLU88JWD,0.06514110623854757
ID_8WSFGO9C,0.15983573451621372
ID_B8261IUD,0.09271985959726718
ID_92ZKN54U,0.15841056302429687
ID_LB4WDBEA,0.01702481496241025
ID_VR8MVJOF,0.029955217919896956
ID_7RQHCKUW,0.061476381768445235
ID_2J5F0JVY,0.18180363645067898
ID_6JQCAJ5M,0.03862183546473287
ID_YDFVV8CX,0.030830626219013828
ID_4QQHS4Z7,0.09567436483350095
ID_1YO7KVFJ,0.30202949003331514
ID_HXQVWVH2,0.023203016703871523
ID_J4C5XGYK,0.2885640266120152
ID_L1FHDP7V,0.28636784302415935
ID_0HYXTSTR,0.15749595823023402
ID_21TOSONZ,0.02741552789525269
ID_O6ZPYDJA,0.029585808637361884
ID_6YS39MVJ,0.03478085867548021
ID_HJ7EN631,0.3371603324083683
ID_N4B4MUNQ,0.022236503533152836
ID_4YXG3YOD,0.01616202355834264
ID_LH0UPKQ5,0.07415173251922566
ID_5RLA70KR,0.36712828300562705
ID_WIKMK3WC,0.13086096368005148
ID_NTWIYRX5,0.04847865814645235
ID_2R7HZDO7,0.44707187335047394
ID_WIDZOFKW,0.5261971822767301
ID_OJFY87YR,0.0629794279475112
ID_ND06HWTW,0.05306282953452604
ID_NZCJLQ5D,0.10155683494475917
ID_CA96RE0Y,0.3055499803428031
ID_K1Q567MO,0.16582125826998487
ID_BBKK0W63,0.026049094791219782
ID_5Y2OCIV8,0.044383888179227615
ID_JB20I2ER,0.8861099035525694
ID_D5D7PMTN,0.13992746040788087
ID_SQO9EIS0,0.5193200563092487
ID_GHMZV7CH,0.12468878274254061
ID_38LXC20T,0.03273207026182989
ID_ADE3B0EL,0.12265674496774508
ID_OY2EG5XA,0.1368703930321444
ID_7XTR8KBD,0.14040677971534787
ID_CA749GJJ,0.02588054872103381
ID_YQUIXKV2,0.08360211068448292
ID_QQWWH18P,0.3434050269358926
ID_0FGM7RDK,0.12132645607943565
ID_UQMVD6WA,0.13141053788049195
ID_I8F8T4A6,0.01435092048363883
ID_J4GRRO5P,0.04963789586102994
ID_8C2VAUZJ,0.07316818967028477
ID_E0WPA6TX,0.027850431197818288
ID_TH2651LK,0.052503673715633234
ID_9OZO47NC,0.012440913369949838
ID_L6WDRLVD,0.02714859500921194
ID_W4AS5AAL,0.039640289953752156
ID_2J1WD5IF,0.03051126648602208
ID_XKBOOIEL,0.08745466571266264
ID_MQYN6UIZ,0.04273771531621898
ID_O1AKD1NL,0.1494221706686817
ID_FV3A5O9S,0.3922321947057565
ID_AAHJLUSP,0.10782953754601687
ID_MQLAWFXW,0.06202292132923802
ID_3W1XCBOH,0.03662033646504095
ID_PE6DP9KB,0.057061139706098024
ID_ZAZ44UH6,0.04821454489202988
ID_3N7P6IDH,0.08546105716288965
ID_IBVUZV6V,0.03183266276646941
ID_UC35OUOG,0.13698909469998716
ID_CONY3E3Q,0.027957428819822668
ID_7Y2O8ZSB,0.06749363200082249
ID_3IRWULMV,0.06462476644906683
ID_G52CMIW7,0.06992790053950719
ID_TU5Q71YB,0.17702419541794845
ID_U59RO2FH,0.12801544464209919
ID_SE1PRAII,0.05808780349605611
ID_B93L67NF,0.024305166039496395
ID_9WZ3QDGS,0.09059491729438418
ID_DQ9IZC3X,0.03674279836435132
ID_09WV8II9,0.16957288197657244
ID_LWCYNAL3,0.011910559115331886
ID_QEI3UP2T,0.32219619244884673
ID_EG74NY5M,0.44534962036118453
ID_V2L7FBF8,0.07559184295415279
ID_KPHMCUGQ,0.021667234077536787
ID_2FNT8QOX,0.06494841631145772
ID_AC6CH4PW,0.9023796031583834
ID_W8FTEULZ,0.31829818771729257
ID_80INU37K,0.06663699644817822
ID_HB22MTUY,0.5538633292895186
ID_IULY0EVC,0.07846656960420245
ID_SLOL8MEU,0.07102697036841311
ID_8XIUINEL,0.1780797760239589
ID_2NS0GZVP,0.05538626534195697
ID_SQPVNGQN,0.1315008914786019
ID_GMSE05WZ,0.07607437855856305
ID_HKIAVH1K,0.019115165803752828
ID_N010II3H,0.06415161912265963
ID_DJZSIKS4,0.10277788999139906
ID_51U4G08N,0.016713210282973394
ID_YA9270YA,0.011361115160660358
ID_ATS1QZ1Z,0.18978379363432016
ID_QSWT994V,0.8060930254113405
ID_JF0CDUY1,0.02231389012088542
ID_7CKPF59J,0.04586171958135449
ID_PLN2D51T,0.04594251640085516
ID_QBX1N9E9,0.022967826243271046
ID_CW2DKPNK,0.015606207742609254
ID_DQN6TVLJ,0.01488025446793841
ID_D31G1MHN,0.04105777995548134
ID_RS0KN8BV,0.02799939289365583
ID_5Y2UJRRJ,0.01695798900483833
ID_T26G9CUE,0.04892384495002662
ID_5ITICNZZ,0.022866591137248184
ID_NNZK4DHJ,0.031318449541728854
ID_1F5XE5XN,0.5736267774755177
ID_CR8CVMJU,0.5624617742229328
ID_RZ5112TQ,0.04200438395578927
ID_RS0J1ZSD,0.10068126826200455
ID_MG671ZRR,0.09710174034497115
ID_4VPD5CI8,0.7698230793649263
ID_JELH3TI4,0.02481075034431903
ID_QH0CLRJL,0.25164343095601704
ID_12E4B1E1,0.7391205634036107
ID_YI4CJN4F,0.22960500157677916
ID_P7ADZDTW,0.08919903189518959
ID_1V2FZQZ5,0.47574130483511023
ID_OKTHVKMT,0.047786913461170144
ID_HTW26SR1,0.1429359746690838
ID_FY7LA9N2,0.1315215999271122
ID_K1F6539X,0.151304179446106
ID_X2MGR1KQ,0.07003436562663383
ID_7VOIHMQP,0.049954740925492166
ID_ZL4ABFP2,0.04346727810476787
ID_4L82DJVX,0.0888230667719937
ID_WXOHDA93,0.03277814693293951
ID_S7XXXQ7U,0.03519743263564077
ID_DJPS5SN7,0.0633057884748185
ID_FPC21UQ1,0.09590211777473454
ID_S3CTCA76,0.34216437206976874
ID_3HK8U2U9,0.034359469210721805
ID_8W4A7KH3,0.1572197368195848
ID_8PZKQW5B,0.024649889085357438
ID_8MUON3FE,0.03664882724142653
ID_4SQBAKHH,0.09748344070757832
ID_G49V4B2Q,0.014725648916668553
ID_7WG9515B,0.09447397751130046
ID_ZBO8O7DB,0.12054758899600568
ID_06E3CLJZ,0.01766040374885299
ID_HAUMVCI6,0.029191179365018485
ID_JX8KW7XP,0.02113378419817812
ID_8O0PRJG4,0.6867385110098445
ID_F36ECQ9Z,0.21696697976313734
ID_NJGCCEHS,0.0279488502331467
ID_5W2NI9W2,0.06749363200082249
ID_U086L240,0.06082467400155124
ID_NM1TIMD2,0.16965338082644096
ID_3O0JGRE6,0.035597176484593096
ID_5DU3O4YF,0.09964993746529996
ID_F8CT3RYT,0.04674435243804531
ID_XCIB8MTE,0.04035193574437529
ID_ZCVJA8IC,0.1188862692390106
ID_0RUGHT1W,0.4277417585204978
ID_0WCX1XJR,0.04618765778079555
ID_ZUM9UDHG,0.6087663892488203
ID_3KQBF8MX,0.11226761832808993
ID_7XHPWDE0,0.42314384195363086
ID_5CF1H9VF,0.1405429883039456
ID_Y1F5GN3M,0.1555580843980978
ID_9HAJ9YMT,0.054788618455432696
ID_62P9HA3P,0.020200614834662983
ID_IO605UMR,0.05695274523640708
ID_BS7THWMU,0.04757117979209946
ID_79MMZJVV,0.04451113658117398
ID_C7388F0B,0.11314514068945813
ID_010PXSMV,0.012765632828117655
ID_BJB0BK45,0.10277788999139906
ID_YU1569RG,0.015463047874951235
ID_FVLKL03H,0.06106927416943391
ID_1BTVGW8Z,0.024910459622938766
ID_GNY02FM2,0.3201694592737511
ID_3JC3K7TJ,0.021975840538942134
ID_XCIDZXKL,0.19274160414793498
ID_6NYTQDUT,0.056537476509886275
ID_00W6902K,0.045286912502893975
ID_TTEB2Z8Z,0.011153436898978098
ID_1QMRJ32S,0.6069818062542498
ID_M4DO3G6E,0.032887862405994894
ID_1CQ3DSTE,0.14049031314208277
ID_JU2OZ2SY,0.18807182776209228
ID_O1XGRVNO,0.19419837623508202
ID_6XPNC734,0.013708341479929005
ID_NMPFCJCV,0.033676201477204036
ID_ZIMECJM7,0.018526970162523984
ID_5KLITOXK,0.27448076257227966
ID_YX1TOQLA,0.0534025562951876
ID_KKREFD96,0.16758208385799822
ID_OB3E68VS,0.09015913733809047
ID_F1BG9712,0.47103243374961257
ID_T5HHMI1G,0.09054025745104834
ID_MUW46BJ6,0.011233351068323507
ID_E0HFM0I9,0.03168305331229427
ID_IOC95CD2,0.08727105910873872
ID_3NG62SIT,0.06137450474157965
ID_6P3FTNJE,0.05893200653019711
ID_98MLG7RE,0.009993000315373743
ID_J76V2GWC,0.09816750793830004
ID_7E6HWGLX,0.065082264580838
ID_ZR1VFS9N,0.07564122789193775
ID_3VT8QDK8,0.24045246552743277
ID_H7IHT14V,0.03441159956926208
ID_E699P7TG,0.050399889452853064
ID_WPN2SYLD,0.012861012598245312
ID_O8D6HI9O,0.28126953368501983
ID_U9U7UYVY,0.04001648452458613
ID_QEXIZAPE,0.32524224092037185
ID_IMD46U1X,0.03833418038883643
ID_WKKN8ZBY,0.05968994479782594
ID_495FWQEM,0.2877384831177285
ID_VUBWI32G,0.05772447181545797
ID_O5QE6V8F,0.009562756956605075
ID_REQQD433,0.07208912475810242
ID_CAL9DGFW,0.08978471625714446
ID_EK5ZC7RI,0.05911827892381004
ID_7X2DH7YW,0.06966090370926796
ID_SM0P0CKL,0.018753083905123116
ID_5UEJAL36,0.044051130972409716
ID_RWKHCFQN,0.09439823988775778
ID_9TYJETJI,0.06485092764961653
ID_GZM44I0H,0.01730230376783263
ID_FGASU1HF,0.29260731821946423
ID_O41RZFUW,0.019480760881525998
ID_S7ZEB59M,0.021743129026156136
ID_5H27BHRW,0.06503880818996785
ID_1I51T32D,0.03519662222233164
ID_PKLN49RT,0.01653912570575045
ID_VLA9O950,0.4247116607975425
ID_W8DF61YO,0.17677410535942065
ID_SH4Q6ZYR,0.051412306481741006
ID_FX0M1ZXB,0.09087536589413459
ID_OG9RW7K3,0.06565203157555938
ID_BVM47FCM,0.045585216865621205
ID_ORKSRCAB,0.05401217567168598
ID_LHLO0EAF,0.039931357612022905
ID_TSC2ALRU,0.1086479899054903
ID_OUNJ32MZ,0.03262548596247896
ID_P1PN7F29,0.2580905328188378
ID_RT8HNVWP,0.08890298296322877
ID_QY6RCGBL,0.0574750486880863
ID_RARXXE90,0.1021792746046694
ID_2DMR56Y0,0.4058965353575892
ID_AC54O3XL,0.05325640622585401
ID_QP1WC7FN,0.022301692759670564
ID_CS8Y1MTT,0.13165522613670916
ID_7X72BMTL,0.009377651616122345
ID_OMO4K2T4,0.10030005460458953
ID_MSK4A4RK,0.25917809346102594
ID_4R1PNIRV,0.2134730199732276
ID_3WI2L6GM,0.11947884244633115
ID_QIMBHYIB,0.04064467320124873
ID_FZQ3WSS2,0.08221143438268583
ID_248825VG,0.022671367270767604
ID_4E1632TO,0.25677713929604046
ID_IOYCTLDU,0.015139008662328568
ID_1DB7ZQ0C,0.4003348034023056
ID_AG7F40PE,0.015279016845075084
ID_G9VW3D6U,0.6240772087979481
ID_NLW52EBA,0.28300948094536577
ID_CTOT8TCK,0.05378744408454046
ID_C8YINZP1,0.010736648953617492
ID_Z9TTSMJF,0.6463488142918831
ID_2WZMHWUZ,0.027482418090615572
ID_EEDHIGDU,0.045531698492718195
ID_4LD1P3AY,0.4502312934907051
ID_7VN16GMP,0.04164562787894618
ID_RN98SNWZ,0.04373632573410287
ID_1WUYE4ML,0.034999349321282146
ID_0YZ5YRBM,0.05991076604129023
ID_L9JD28I4,0.07433742650582531
ID_JIXPX6X7,0.10718370710784536
ID_64BDXK9P,0.012234971459560635
ID_EJY87070,0.02278413398077829
ID_OQBA2VJU,0.11702283729916729
ID_4Y5NP76V,0.04035845969693458
ID_HHZT7282,0.07018210862984002
ID_A6P81O61,0.06545491591831668
ID_233MR14V,0.07236256214728018
ID_V3LM6ADM,0.09943408852544751
ID_4TF6TW11,0.12517935063275748
ID_B4RGEP47,0.2084923212352336
ID_QYRLOHNG,0.06826970511342775
ID_K0NC1W5H,0.06031931518217012
ID_N3U0I1N2,0.2392853906221567
ID_6UYZJ6OK,0.28098047150232897
ID_9EMUOZZL,0.40697030235619824
ID_JITKPF56,0.05138702809329528
ID_2UPV0MQI,0.06468422450408287
ID_FPI94OOY,0.029436039659577005
ID_H9D1B5X1,0.07047062511687761
ID_VIX3LPHG,0.013680839720467505
ID_RUE1G2DH,0.04288345021033507
ID_TFFIJ1GY,0.07069370442785755
ID_ATVMQR9E,0.4160200005216645
ID_HLBBLPIN,0.06408193948966162
ID_70GMNXVJ,0.07100293041225829
ID_Z58BF1D5,0.014918579184857667
ID_3UMUGRPP,0.012094384828799848
ID_28RWGG4G,0.13483631180709665
ID_4C5CJSX7,0.023853479826382723
ID_OFU9UA8G,0.12896832158992888
ID_RNT58R1L,0.0335377770446731
ID_ML74J60K,0.1555187002037913
ID_CV1D7K81,0.6438411864254181
ID_UM3T2MN3,0.11412752724745728
ID_SE95R37H,0.0095100085080487
ID_JBOIA6F6,0.09410638597099218
ID_OH3ZPQ0Z,0.018066789417241016
ID_74JMU61L,0.006306324952566599
ID_4IXDUB78,0.08141732456223383
ID_HO1XYAY9,0.03711385580471709
ID_YM93921G,0.05148616546376861
ID_5AUZ8MD7,0.10432122024312691
ID_DVU4QK8H,0.04013538361417303
ID_IZCSNO01,0.5839486266985905
ID_YN8DVP61,0.7630498896293824
ID_KN045ZB4,0.06344553210562148
ID_FLPX8BYP,0.04444468115924294
ID_DYQUXDVS,0.687625312794069
ID_HAAN4FI5,0.0475689267314687
ID_X2VW0RCB,0.04626058127723185
ID_1TQACNXG,0.0283760589951964
ID_GI30LIA6,0.01950745143462918
ID_CPS75HIT,0.09981281382193508
ID_Y0LEFJ9F,0.025488341836874887
ID_SJFCE3KW,0.1317483148386477
ID_8XRMUV8L,0.035746574538297285
ID_GZWQRQ8G,0.024656675865264113
ID_689HCJXS,0.07742526152737583
ID_583DWR9O,0.06658508509629588
ID_CGRCC9MQ,0.11191376870141331
ID_UFY9E2ZQ,0.0928460237027639
ID_A42DI6V1,0.11776878594178773
ID_Z8LTJHLP,0.03504393316636663
ID_ZV7MALR3,0.02525005151930836
ID_9HD3GEXT,0.04666034237801379
ID_J72BVYKB,0.04706994753233841
ID_SEXY7XWK,0.9228846686123213
ID_C4UXIDOD,0.03926731285800325
ID_JAB1H12V,0.07301770542743129
ID_0RE4VWKA,0.0283760589951964
ID_P0I49RRA,0.04140143572422264
ID_TE244V0G,0.050249777368679124
ID_17R6216T,0.14437376141667255
ID_X9IA91A6,0.046922428282538606
ID_CA5KMLEA,0.059515093964155524
ID_Q6EWXHPL,0.06711040004726863
ID_JCDOBEQT,0.46662463917298025
ID_BH0O89PQ,0.3119644079897133
ID_8AH4XRV5,0.19928309995010632
ID_KBXP6YDL,0.09406023944283151
ID_O85NJ7AM,0.16594054864697938
ID_N204V0V0,0.7371638609274179
ID_XEMW9YNU,0.17149810869092774
ID_NBFC7089,0.12380544547342084
ID_XHATWOUY,0.0926145452266067
ID_TTSNQR5A,0.05812067174352442
ID_CRM3AY6W,0.05689201965771386
ID_UD2YSBYB,0.2550214172740537
ID_21PVFNJI,0.39082264907543185
ID_TOGCOXNX,0.15983573451621372
ID_BY1I5GEF,0.13683643622823144
ID_8YXZUDH8,0.39659483130655027
ID_H5P1B7DR,0.06132546558951543
ID_ZG9JW9SB,0.05827074502189821
ID_WPY07PAL,0.041226344438999266
ID_354BLUMN,0.06114395971330312
ID_KH9PFIGK,0.202923763432726
ID_U77K4ND9,0.04637109341254731
ID_3G3ZDJJW,0.01596256446702733
ID_VPMP6BXB,0.023144409167061543
ID_XD7NGZRH,0.02615668950607311
ID_JUGHBNS4,0.24413812330324375
ID_OU2AGWTO,0.04562556559833505
ID_Y49Z565J,0.01515433669566335
ID_TWP41Z3B,0.09406023944283151
ID_MZ0Y10BM,0.027541412782170684
ID_JD937HRS,0.2259402720711642
ID_SFAKEGSF,0.10679092803128798
ID_U7HKK0R6,0.02574537363471109
ID_ACOPP7GN,0.018668242453869024
ID_NVL5S657,0.03730937288884937
ID_BW58AFOV,0.25114584316004274
ID_PCNVM52G,0.05591666046714647
ID_QLE69CNM,0.885930834510497
ID_JRSKJWKD,0.22956325673657785
ID_6ANJ8GWS,0.19857542082780144
ID_JHW0Q8UC,0.23354803282159803
ID_3NR9WOYM,0.026451425326639744
ID_2Q90UHP3,0.016815183468480304
ID_4AX39R39,0.14592888386846525
ID_3UV7KSWB,0.04558339544528245
ID_4XB5850S,0.020022461735312098
ID_NJWL7IES,0.11863368438793863
ID_NFMHEEYG,0.09255794356886295
ID_FJZ9XJMH,0.03822136958074895
ID_YF072ARU,0.0179846346661622
ID_286KFBU7,0.023014344984336715
ID_5UEGHCWV,0.03188071751054354
ID_ZX60P01F,0.04056987060704589
ID_U6S0B95A,0.20615898484346243
ID_G5Y69GW4,0.09867359788017979
ID_AAZ5TKOE,0.03984343728544928
ID_BY9ABP19,0.7376096715490263
ID_2WR97Q12,0.05542204798796685
ID_RB9LXBTE,0.08785788105289517
ID_EX0IJL43,0.8922069682228939
ID_Y6RKVDEJ,0.1957094944594136
ID_BS2JS8YE,0.727760071208746
ID_CQCZCWGX,0.22490605612355255
ID_GT9UPGMO,0.09035393523224533
ID_T32OR7NL,0.02203128611888931
ID_1XDTSD0P,0.19017939086184382
ID_Q5KXFHSS,0.02536520140346716
ID_OLP21D9I,0.037715832187493276
ID_YI4MS7G7,0.35471442375440815
ID_NED4UWWP,0.045423036231237154
ID_LCODOGR2,0.02324266468959218
ID_IRPLFXDX,0.03987262112994296
ID_45B25HUB,0.04429075887365663
ID_RS3GAAW5,0.03204120828122388
ID_36QEMOTM,0.03369849187981486
ID_NL02MXY8,0.05838208551620841
ID_XIAQHZPD,0.539909740441108
ID_K8GOWJC4,0.020353113328553232
ID_Q0IS38G7,0.040779425580875606
ID_AQ6EZ0G8,0.20290457852778984
ID_BPAFL87X,0.027882011951083585
ID_8BJ4C0PO,0.04408422278428193
ID_31DAZR3R,0.4960774353278615
ID_T8S5WO4E,0.012117915857675498
ID_ZDTW0UKC,0.022153972539492642
ID_GBJZFSN8,0.03029273340715833
ID_B4IGH2GR,0.2773418461710071
ID_X93LVL62,0.0588176763204841
ID_13IDZD85,0.04093385502363521
ID_ZF9PNLJ9,0.03315461058300746
ID_YMLD9LJ9,0.39400818076901956
ID_F8ZB6FTY,0.019911142496198884
ID_QORJ6J2Z,0.07019448525005978
ID_A23M08EX,0.24638855710990626
ID_WBDFNY26,0.07271901860585724
ID_1SG13DJU,0.026755785005650744
ID_TAN6RBGD,0.02090269121429818
ID_1YI6Q3I0,0.26429083101424683
ID_BA612ZC2,0.25517261316406414
ID_LK1O566K,0.06157246697425303
ID_77BAGLJK,0.043946853887353234
ID_SEP3CZLS,0.04221494350354613
ID_W9STHM8T,0.050459512112843136
ID_D4N4EZBV,0.12106941305623922
ID_13PAKO0P,0.03248538657554717
ID_E5RLDSZ0,0.02169734409218454
ID_TN4G7FI1,0.03056842836051435
ID_YT6DCRYH,0.029017812156922517
ID_MAXR84OT,0.019246623326983837
ID_UWQ6MG56,0.01694293002282894
ID_3D3NJUAQ,0.10957790284159241
ID_22V6MGT0,0.02217582387283832
ID_B6F854QJ,0.039750937693826524
ID_J7VC98PM,0.03763312016581118
ID_BL6CRXZ7,0.0413004475597164
ID_082NOJH1,0.3469292727452329
ID_F6D9C13N,0.06938443640885689
ID_NS0A7BS1,0.07101859067959979
ID_CQXLPAF1,0.013362283913602823
ID_F7UGA34J,0.011212847047971285
ID_WBER0Q2Q,0.0765670347535525
ID_OALUUF1U,0.01830867534873681
ID_M24BB0ML,0.08547340784418835
ID_0QNFXMTD,0.05785135472892024
ID_VPV93NIH,0.27595064913135015
ID_LTKLLOYH,0.04391267996776937
ID_GBKFODIA,0.0399884821486184
ID_ZSOKI34N,0.012668952995931895
ID_94MP5QTX,0.029017812156922517
ID_JBE6S257,0.07047833266542226
ID_Z39AQ4AR,0.01411635216250191
ID_OL9XUPQ6,0.026977546233639783
ID_IXWD6VBD,0.10068126826200455
ID_RJADEHMQ,0.044752306819920734
ID_VDK1W87I,0.03288475494331391
ID_VFQ0ZIYW,0.015107592751957772
ID_M9PYE9SO,0.032134765180230576
ID_9B2JBAXW,0.2580905328188378
ID_IZR5DQOK,0.1368703930321444
ID_341U691F,0.053344070910436206
ID_LZAW0IIR,0.012431118262924826
ID_DBWLQSUT,0.11086894329275783
ID_6RY5FT21,0.021306412273687507
ID_SSN41VXB,0.02344824683725249
ID_WB3QEVCL,0.15132189830992837
ID_9KFA4HR7,0.14983117724348377
ID_3Z1AMETA,0.11327350183648366
ID_ETKJIL94,0.17702419541794845
ID_NANBBR1F,0.01397346643160056
ID_F9QNVMT3,0.15075679037868633
ID_HWE3MK2H,0.01911935033062359
ID_AWACR70S,0.1842939129028149
ID_O4K314EZ,0.03756534979286404
ID_3U1ZGG89,0.648302484381024
ID_FBJMMBZ8,0.032817706783052375
ID_WIFBDYU3,0.8358158285891527
ID_JT8PH5GJ,0.014015812574255604
ID_H8TNPLJ9,0.030810821038878618
ID_TD1NSPCK,0.06171394715099153
ID_OVL8OM06,0.06900729424754867
ID_JQSHM5EN,0.27900174297718994
ID_6912N5UN,0.4187464291706281
ID_VUAGA0ZG,0.029866060066210908
ID_ME6JRJJW,0.02367405612113452
ID_QKFOGRE4,0.32219619244884673
ID_ABA9S80Y,0.07754895206297915
ID_DSRDJ06H,0.037947924468880095
ID_61N2X6TC,0.037223495542076684
ID_RPI4AKK2,0.027937545326985225
ID_F5WTAZZV,0.19869025926793965
ID_1D68PV28,0.03384459086358068
ID_TM6CYFZO,0.2308478085151089
ID_VHR666SC,0.07725812309205102
ID_O852YAO1,0.03894809837407196
ID_ML5HMWHI,0.019910667553728927
